,State_Name,District_Name,Crop_Year,Season,Crop,Area,production
176888,Rajasthan,UDAIPUR,2008,Whole Year ,Sweet potato,2.0,4.202585192585193
176911,Rajasthan,UDAIPUR,2009,Rabi       ,Small millets,7.0,5.221666666666667
177668,Tamil Nadu,ARIYALUR,2008,Kharif     ,Rice,24574.0,102488.5
177669,Tamil Nadu,ARIYALUR,2008,Whole Year ,Arhar/Tur,209.0,96.9
177670,Tamil Nadu,ARIYALUR,2008,Whole Year ,Bajra,565.0,1558.4
177671,Tamil Nadu,ARIYALUR,2008,Whole Year ,Banana,190.0,7010.6
177672,Tamil Nadu,ARIYALUR,2008,Whole Year ,Cashewnut,31113.0,9604.5
177673,Tamil Nadu,ARIYALUR,2008,Whole Year ,Castor seed,27.0,6.030769230769231
177674,Tamil Nadu,ARIYALUR,2008,Whole Year ,Coconut ,335.0,524160.0
177675,Tamil Nadu,ARIYALUR,2008,Whole Year ,Coriander,460.0,194.1
177676,Tamil Nadu,ARIYALUR,2008,Whole Year ,Cotton(lint),3566.0,6631.1
177677,Tamil Nadu,ARIYALUR,2008,Whole Year ,Dry chillies,1774.0,1345.3
177678,Tamil Nadu,ARIYALUR,2008,Whole Year ,Groundnut,14528.0,32354.8
177679,Tamil Nadu,ARIYALUR,2008,Whole Year ,Jowar,6674.0,5263.7
177680,Tamil Nadu,ARIYALUR,2008,Whole Year ,Maize,9797.0,25535.6
177681,Tamil Nadu,ARIYALUR,2008,Whole Year ,Moong(Green Gram),39.0,2.2
177682,Tamil Nadu,ARIYALUR,2008,Whole Year ,Onion,21.0,188.36666666666667
177683,Tamil Nadu,ARIYALUR,2008,Whole Year ,Ragi,13.0,22.405917415917415
177684,Tamil Nadu,ARIYALUR,2008,Whole Year ,Sugarcane,8608.0,915222.0
177685,Tamil Nadu,ARIYALUR,2008,Whole Year ,Sunflower,221.0,987.8
177686,Tamil Nadu,ARIYALUR,2008,Whole Year ,Sweet potato,2.0,29.954018968456943
177687,Tamil Nadu,ARIYALUR,2008,Whole Year ,Tapioca,258.0,9671.6
177688,Tamil Nadu,ARIYALUR,2008,Whole Year ,Turmeric,10.0,55.98083333333333
177689,Tamil Nadu,ARIYALUR,2008,Whole Year ,Urad,1192.0,634.9
177757,Tamil Nadu,ARIYALUR,2012,Kharif     ,Horse-gram,1.0,1.0
177769,Tamil Nadu,ARIYALUR,2013,Kharif     ,Horse-gram,1.0,1.0
177909,Tamil Nadu,COIMBATORE,2000,Whole Year ,Cardamom,6.0,3.278092959671907
177951,Tamil Nadu,COIMBATORE,2002,Whole Year ,Arecanut,1589.0,3283.6
178008,Tamil Nadu,COIMBATORE,2003,Whole Year ,Arecanut,1577.0,3294.1
178069,Tamil Nadu,COIMBATORE,2004,Rabi       ,Wheat,15.0,26.407142857142862
178089,Tamil Nadu,COIMBATORE,2005,Kharif     ,Maize,21662.0,50642.0
178096,Tamil Nadu,COIMBATORE,2005,Kharif     ,Soyabean,19.0,15.25
178115,Tamil Nadu,COIMBATORE,2006,Rabi       ,Wheat,79.0,64.45
178137,Tamil Nadu,COIMBATORE,2006,Whole Year ,Rapeseed &Mustard,1.0,2.619469149505983
178265,Tamil Nadu,COIMBATORE,2011,Rabi       ,Wheat,3.0,3.6199999999999997
178584,Tamil Nadu,CUDDALORE,2005,Kharif     ,Maize,7579.0,26452.5
178890,Tamil Nadu,DHARMAPURI,1999,Whole Year ,Black pepper,1.0,2.619469149505983
178963,Tamil Nadu,DHARMAPURI,2002,Whole Year ,Arecanut,203.0,129.1
179028,Tamil Nadu,DHARMAPURI,2003,Whole Year ,Arecanut,308.0,428.1
179085,Tamil Nadu,DHARMAPURI,2004,Whole Year ,Cashewnut,1.0,2990.0
179101,Tamil Nadu,DHARMAPURI,2005,Kharif     ,Maize,192.0,493.1
179114,Tamil Nadu,DHARMAPURI,2005,Whole Year ,Cashewnut,1.0,2990.0
179160,Tamil Nadu,DHARMAPURI,2007,Whole Year ,Black pepper,1.0,2.619469149505983
179222,Tamil Nadu,DHARMAPURI,2009,Whole Year ,Black pepper,1.0,2.619469149505983
179271,Tamil Nadu,DHARMAPURI,2011,Rabi       ,Rapeseed &Mustard,2.0,1.5
179328,Tamil Nadu,DHARMAPURI,2013,Rabi       ,Rapeseed &Mustard,2.0,1.5
179334,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Cardamom,4.0,3.4058370757501706
179335,Tamil Nadu,DHARMAPURI,2013,Whole Year ,Cashewnut,1.0,2990.0
179516,Tamil Nadu,DINDIGUL,2002,Whole Year ,Arecanut,32.0,45.98392857142857
179584,Tamil Nadu,DINDIGUL,2003,Whole Year ,Arecanut,39.0,69.3
179673,Tamil Nadu,DINDIGUL,2005,Kharif     ,Maize,34265.0,77246.1
179678,Tamil Nadu,DINDIGUL,2005,Kharif     ,Sannhamp,2.0,2.263333333333333
179681,Tamil Nadu,DINDIGUL,2005,Kharif     ,Soyabean,11.0,11.033333333333333
180038,Tamil Nadu,ERODE,1999,Whole Year ,Coriander,1.0,1.9240315354044863
180070,Tamil Nadu,ERODE,2000,Whole Year ,Black pepper,1.0,2.619469149505983
180112,Tamil Nadu,ERODE,2002,Whole Year ,Arecanut,121.0,198.2
180172,Tamil Nadu,ERODE,2003,Whole Year ,Arecanut,134.0,36.4
180179,Tamil Nadu,ERODE,2003,Whole Year ,Black pepper,1.0,2.619469149505983
180237,Tamil Nadu,ERODE,2004,Whole Year ,Cardamom,1.0,2.619469149505983
180257,Tamil Nadu,ERODE,2005,Kharif     ,Maize,13850.0,28637.5
180264,Tamil Nadu,ERODE,2005,Kharif     ,Soyabean,13.0,14.280000000000001
180272,Tamil Nadu,ERODE,2005,Whole Year ,Cardamom,3.0,3.417937622780201
180292,Tamil Nadu,ERODE,2006,Whole Year ,Cardamom,3.0,3.417937622780201
180325,Tamil Nadu,ERODE,2007,Whole Year ,Black pepper,2.0,3.3437674768924763
180326,Tamil Nadu,ERODE,2007,Whole Year ,Cardamom,1.0,2.619469149505983
180330,Tamil Nadu,ERODE,2007,Whole Year ,Coriander,1.0,1.9240315354044863
180393,Tamil Nadu,ERODE,2009,Whole Year ,Black pepper,3.0,1.0
180394,Tamil Nadu,ERODE,2009,Whole Year ,Cardamom,2.0,2.9706905538155537
180398,Tamil Nadu,ERODE,2009,Whole Year ,Coriander,1.0,1.9240315354044863
180436,Tamil Nadu,ERODE,2011,Kharif     ,Jute,2.0,12.035531135531135
180448,Tamil Nadu,ERODE,2011,Whole Year ,Cardamom,1.0,2.619469149505983
180477,Tamil Nadu,ERODE,2012,Rabi       ,Gram,1.0,1.1594047619047616
180506,Tamil Nadu,ERODE,2013,Whole Year ,Cardamom,1.0,2.619469149505983
180585,Tamil Nadu,KANCHIPURAM,2000,Kharif     ,Castor seed,10.0,7.134916666666666
180735,Tamil Nadu,KANCHIPURAM,2005,Kharif     ,Maize,17.0,82.8
180756,Tamil Nadu,KANCHIPURAM,2006,Whole Year ,Cardamom,3.0,3.417937622780201
180815,Tamil Nadu,KANCHIPURAM,2008,Whole Year ,Horse-gram,1.0,2.619469149505983
180831,Tamil Nadu,KANCHIPURAM,2009,Whole Year ,Castor seed,2.0,5.1
180836,Tamil Nadu,KANCHIPURAM,2009,Whole Year ,Horse-gram,1.0,2.619469149505983
180856,Tamil Nadu,KANCHIPURAM,2010,Rabi       ,Gram,1.0,1.1594047619047616
180870,Tamil Nadu,KANCHIPURAM,2011,Whole Year ,Castor seed,2.0,5.1
180884,Tamil Nadu,KANCHIPURAM,2012,Kharif     ,Castor seed,2.0,1.0
180886,Tamil Nadu,KANCHIPURAM,2012,Kharif     ,Horse-gram,1.0,1.0
180896,Tamil Nadu,KANCHIPURAM,2013,Kharif     ,Horse-gram,1.0,1.0
180986,Tamil Nadu,KANNIYAKUMARI,2002,Whole Year ,Arecanut,760.0,2559.9
181020,Tamil Nadu,KANNIYAKUMARI,2003,Whole Year ,Arecanut,761.0,2541.0
181118,Tamil Nadu,KANNIYAKUMARI,2008,Whole Year ,Moong(Green Gram),2.0,1.0
181354,Tamil Nadu,KARUR,2003,Whole Year ,Arecanut,1.0,1.6346489898989898
181421,Tamil Nadu,KARUR,2005,Kharif     ,Maize,197.0,356.1
181427,Tamil Nadu,KARUR,2005,Kharif     ,Soyabean,1.0,1.0
181475,Tamil Nadu,KARUR,2007,Whole Year ,Coriander,1.0,1.9240315354044863
181637,Tamil Nadu,KARUR,2013,Whole Year ,Tobacco,1.0,2.685595238095238
181639,Tamil Nadu,KRISHNAGIRI,1999,Whole Year ,Black pepper,1.0,2.619469149505983
181643,Tamil Nadu,KRISHNAGIRI,2003,Whole Year ,Arecanut,43.0,67.53333333333333
181650,Tamil Nadu,KRISHNAGIRI,2003,Whole Year ,Black pepper,2.0,3.3437674768924763
181661,Tamil Nadu,KRISHNAGIRI,2003,Whole Year ,Dry chillies,497.0,296.1
181697,Tamil Nadu,KRISHNAGIRI,2004,Kharif     ,Niger seed,304.0,172.9
181707,Tamil Nadu,KRISHNAGIRI,2004,Rabi       ,Wheat,1.0,1.0
181729,Tamil Nadu,KRISHNAGIRI,2005,Kharif     ,Maize,97.0,178.175
181731,Tamil Nadu,KRISHNAGIRI,2005,Kharif     ,Niger seed,511.0,283.3
181743,Tamil Nadu,KRISHNAGIRI,2005,Whole Year ,Black pepper,2.0,3.3437674768924763
181825,Tamil Nadu,KRISHNAGIRI,2008,Whole Year ,Black pepper,2.0,3.3437674768924763
181857,Tamil Nadu,KRISHNAGIRI,2009,Whole Year ,Black pepper,2.0,3.3437674768924763
181858,Tamil Nadu,KRISHNAGIRI,2009,Whole Year ,Cardamom,2.0,2.9706905538155537
181912,Tamil Nadu,KRISHNAGIRI,2011,Whole Year ,Black pepper,2.0,3.3437674768924763
182221,Tamil Nadu,MADURAI,2004,Kharif     ,Niger seed,2.0,1.2232099567099566
182247,Tamil Nadu,MADURAI,2005,Kharif     ,Maize,1471.0,8165.2
182313,Tamil Nadu,MADURAI,2007,Whole Year ,Rapeseed &Mustard,1.0,2.619469149505983
182371,Tamil Nadu,MADURAI,2009,Whole Year ,Rapeseed &Mustard,1.0,2.619469149505983
182422,Tamil Nadu,MADURAI,2011,Whole Year ,Tobacco,1.0,2.685595238095238
182566,Tamil Nadu,NAGAPATTINAM,2002,Whole Year ,Arecanut,3.0,6.992804232804232
182609,Tamil Nadu,NAGAPATTINAM,2003,Whole Year ,Arecanut,2.0,2.3029750950803582
182660,Tamil Nadu,NAGAPATTINAM,2005,Kharif     ,Maize,15.0,37.9
182664,Tamil Nadu,NAGAPATTINAM,2005,Kharif     ,Soyabean,72.0,74.8
182678,Tamil Nadu,NAGAPATTINAM,2006,Whole Year ,Arecanut,1.0,1.6346489898989898
182712,Tamil Nadu,NAGAPATTINAM,2008,Kharif     ,Small millets,1.0,1.0
182730,Tamil Nadu,NAGAPATTINAM,2009,Whole Year ,Arecanut,1.0,1.6346489898989898
182792,Tamil Nadu,NAGAPATTINAM,2013,Whole Year ,Small millets,1.0,2.0865671641791046
182873,Tamil Nadu,NAMAKKAL,1999,Rabi       ,Rapeseed &Mustard,2.0,1.5
182906,Tamil Nadu,NAMAKKAL,2000,Whole Year ,Cashewnut,1.0,2990.0
182948,Tamil Nadu,NAMAKKAL,2002,Whole Year ,Arecanut,184.0,239.1
183003,Tamil Nadu,NAMAKKAL,2003,Whole Year ,Arecanut,188.0,346.2
183073,Tamil Nadu,NAMAKKAL,2005,Kharif     ,Maize,2239.0,5701.34
183075,Tamil Nadu,NAMAKKAL,2005,Kharif     ,Niger seed,2.0,1.2232099567099566
183099,Tamil Nadu,NAMAKKAL,2006,Rabi       ,Wheat,49.0,36.24166666666667
183171,Tamil Nadu,NAMAKKAL,2008,Whole Year ,Coriander,1.0,1.9240315354044863
183394,Tamil Nadu,PERAMBALUR,1999,Rabi       ,Gram,1.0,1.1594047619047616
183461,Tamil Nadu,PERAMBALUR,2002,Whole Year ,Arecanut,17.0,25.4
183511,Tamil Nadu,PERAMBALUR,2003,Whole Year ,Arecanut,20.0,42.2
183578,Tamil Nadu,PERAMBALUR,2005,Kharif     ,Maize,59228.0,81619.1
183702,Tamil Nadu,PERAMBALUR,2009,Whole Year ,Rapeseed &Mustard,4.0,3.4058370757501706
183744,Tamil Nadu,PERAMBALUR,2011,Whole Year ,Gram,8.0,6.1708333333333325
183759,Tamil Nadu,PERAMBALUR,2012,Kharif     ,Horse-gram,1.0,1.0
183772,Tamil Nadu,PERAMBALUR,2013,Kharif     ,Horse-gram,4.0,2.075
183789,Tamil Nadu,PERAMBALUR,2013,Rabi       ,Rapeseed &Mustard,1.0,0.3175
183795,Tamil Nadu,PERAMBALUR,2013,Whole Year ,Cashewnut,1.0,2990.0
183981,Tamil Nadu,PUDUKKOTTAI,2003,Whole Year ,Black pepper,1.0,2.619469149505983
184038,Tamil Nadu,PUDUKKOTTAI,2005,Kharif     ,Maize,953.0,3640.0
184049,Tamil Nadu,PUDUKKOTTAI,2005,Whole Year ,Black pepper,2.0,3.3437674768924763
184063,Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Black pepper,2.0,3.3437674768924763
184065,Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Castor seed,1.0,2.6632191495059834
184067,Tamil Nadu,PUDUKKOTTAI,2006,Whole Year ,Coriander,1.0,1.9240315354044863
184090,Tamil Nadu,PUDUKKOTTAI,2007,Whole Year ,Black pepper,1.0,2.619469149505983
184116,Tamil Nadu,PUDUKKOTTAI,2008,Whole Year ,Castor seed,2.0,5.1
184139,Tamil Nadu,PUDUKKOTTAI,2009,Whole Year ,Castor seed,1.0,2.6632191495059834
184183,Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Castor seed,2.0,5.1
184198,Tamil Nadu,PUDUKKOTTAI,2012,Kharif     ,Castor seed,2.0,1.0
184428,Tamil Nadu,RAMANATHAPURAM,2005,Kharif     ,Maize,1.0,4.26
184447,Tamil Nadu,RAMANATHAPURAM,2006,Rabi       ,Wheat,3.0,3.6199999999999997
184542,Tamil Nadu,RAMANATHAPURAM,2010,Kharif     ,Horse-gram,1.0,1.0
184568,Tamil Nadu,RAMANATHAPURAM,2011,Whole Year ,Gram,1.0,1.2772727272727273
184578,Tamil Nadu,RAMANATHAPURAM,2012,Kharif     ,Castor seed,70.0,15.8
184721,Tamil Nadu,SALEM,2000,Kharif     ,Mesta,5.0,21.119999999999997
184779,Tamil Nadu,SALEM,2002,Whole Year ,Arecanut,1717.0,2952.833333333333
184838,Tamil Nadu,SALEM,2003,Whole Year ,Arecanut,1773.0,3338.8
184902,Tamil Nadu,SALEM,2004,Rabi       ,Wheat,1.0,1.0
184922,Tamil Nadu,SALEM,2005,Kharif     ,Maize,16146.0,47143.9
184923,Tamil Nadu,SALEM,2005,Kharif     ,Mesta,1.0,4.413797313797313
184928,Tamil Nadu,SALEM,2005,Kharif     ,Sannhamp,1.0,4.242999999999999
184931,Tamil Nadu,SALEM,2005,Kharif     ,Soyabean,16.0,19.633333333333333
184952,Tamil Nadu,SALEM,2006,Rabi       ,Wheat,5.0,2.8716666666666666
185101,Tamil Nadu,SALEM,2011,Kharif     ,Wheat,5.0,2.875
185109,Tamil Nadu,SALEM,2011,Rabi       ,Wheat,1.0,1.0
185401,Tamil Nadu,SIVAGANGA,2005,Kharif     ,Castor seed,1.0,0.97
185407,Tamil Nadu,SIVAGANGA,2005,Kharif     ,Niger seed,3.0,1.3980952380952383
185433,Tamil Nadu,SIVAGANGA,2006,Whole Year ,Coriander,1.0,1.9240315354044863
185506,Tamil Nadu,SIVAGANGA,2009,Whole Year ,Coriander,1.0,1.9240315354044863
185509,Tamil Nadu,SIVAGANGA,2009,Whole Year ,Gram,1.0,1.2772727272727273
185601,Tamil Nadu,SIVAGANGA,2013,Whole Year ,Coriander,1.0,1.9240315354044863
185713,Tamil Nadu,THANJAVUR,2002,Whole Year ,Arecanut,8.0,16.351666666666667
185763,Tamil Nadu,THANJAVUR,2003,Whole Year ,Arecanut,7.0,21.735637009189638
185768,Tamil Nadu,THANJAVUR,2003,Whole Year ,Black pepper,2.0,3.3437674768924763
185826,Tamil Nadu,THANJAVUR,2005,Kharif     ,Maize,535.0,2614.0
185833,Tamil Nadu,THANJAVUR,2005,Kharif     ,Soyabean,352.0,295.0
185931,Tamil Nadu,THANJAVUR,2009,Whole Year ,Castor seed,1.0,2.6632191495059834
185988,Tamil Nadu,THANJAVUR,2012,Kharif     ,Castor seed,5.0,1.7333333333333336
186020,Tamil Nadu,THANJAVUR,2013,Whole Year ,Coriander,1.0,1.9240315354044863
186094,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Cashewnut,4.0,2.0343023255813955
186115,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Arecanut,174.0,341.1
186163,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Arecanut,198.0,321.59166666666664
186197,Tamil Nadu,THE NILGIRIS,2004,Kharif     ,Other Kharif pulses,1.0,0.975
186221,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Coconut ,60.0,449812.9
186302,Tamil Nadu,THE NILGIRIS,2011,Kharif     ,Wheat,4.0,4.998055555555555
186483,Tamil Nadu,THENI,2002,Whole Year ,Arecanut,20.0,42.2
186542,Tamil Nadu,THENI,2003,Whole Year ,Arecanut,29.0,45.0
186619,Tamil Nadu,THENI,2005,Kharif     ,Maize,6650.0,13258.9
187078,Tamil Nadu,THIRUVALLUR,2005,Kharif     ,Soyabean,41.0,69.7
187300,Tamil Nadu,THIRUVARUR,2000,Whole Year ,Cashewnut,1.0,2990.0
187322,Tamil Nadu,THIRUVARUR,2002,Whole Year ,Arecanut,5.0,8.335714285714285
187363,Tamil Nadu,THIRUVARUR,2003,Kharif     ,Small millets,3846.0,2164.0
187366,Tamil Nadu,THIRUVARUR,2003,Whole Year ,Arecanut,5.0,8.335714285714285
187400,Tamil Nadu,THIRUVARUR,2004,Kharif     ,Castor seed,1.0,0.97
187415,Tamil Nadu,THIRUVARUR,2004,Whole Year ,Coriander,1.0,1.9240315354044863
187422,Tamil Nadu,THIRUVARUR,2005,Kharif     ,Castor seed,1.0,0.97
187425,Tamil Nadu,THIRUVARUR,2005,Kharif     ,Maize,18.0,92.3
187429,Tamil Nadu,THIRUVARUR,2005,Kharif     ,Sannhamp,1.0,4.242999999999999
187438,Tamil Nadu,THIRUVARUR,2005,Whole Year ,Coriander,1.0,1.9240315354044863
187477,Tamil Nadu,THIRUVARUR,2008,Kharif     ,Small millets,1.0,1.0
187698,Tamil Nadu,TIRUCHIRAPPALLI,2002,Whole Year ,Arecanut,8.0,16.351666666666667
187751,Tamil Nadu,TIRUCHIRAPPALLI,2003,Whole Year ,Arecanut,11.0,59.09589826839827
187757,Tamil Nadu,TIRUCHIRAPPALLI,2003,Whole Year ,Cardamom,2.0,2.9706905538155537
187797,Tamil Nadu,TIRUCHIRAPPALLI,2004,Kharif     ,Niger seed,25.0,23.0
187809,Tamil Nadu,TIRUCHIRAPPALLI,2004,Whole Year ,Cardamom,1.0,2.619469149505983
187826,Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif     ,Maize,9819.0,18967.3
187828,Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif     ,Niger seed,32.0,13.316666666666668
187881,Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year ,Black pepper,1.0,2.619469149505983
187896,Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year ,Rapeseed &Mustard,1.0,2.619469149505983
187911,Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year ,Black pepper,1.0,2.619469149505983
187940,Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year ,Black pepper,1.0,2.619469149505983
187955,Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year ,Rapeseed &Mustard,1.0,2.619469149505983
187992,Tamil Nadu,TIRUCHIRAPPALLI,2011,Whole Year ,Black pepper,1.0,2.619469149505983
188048,Tamil Nadu,TIRUCHIRAPPALLI,2013,Whole Year ,Black pepper,1.0,2.619469149505983
188214,Tamil Nadu,TIRUNELVELI,2002,Whole Year ,Arecanut,115.0,109.0
188269,Tamil Nadu,TIRUNELVELI,2003,Whole Year ,Arecanut,122.0,198.2
188343,Tamil Nadu,TIRUNELVELI,2005,Kharif     ,Maize,7939.0,25834.8
188350,Tamil Nadu,TIRUNELVELI,2005,Kharif     ,Soyabean,25.0,24.008333333333333
188441,Tamil Nadu,TIRUNELVELI,2008,Whole Year ,Castor seed,88.0,1.6
188541,Tamil Nadu,TIRUNELVELI,2012,Kharif     ,Castor seed,145.0,158.3
188592,Tamil Nadu,TIRUPPUR,2008,Kharif     ,Rice,11060.0,40589.5
188593,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Arecanut,42.0,67.53333333333333
188594,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Arhar/Tur,103.0,32.9
188595,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Bajra,208.0,476.8
188596,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Banana,3939.0,127927.2
188597,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Black pepper,1.0,2.619469149505983
188598,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Cashewnut,247.0,604.4
188599,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Castor seed,188.0,48.4
188600,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Coconut ,44282.0,343104240.0
188601,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Coriander,764.0,264.0
188602,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Cotton(lint),429.0,1866.2
188603,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Dry chillies,1021.0,737.0
188604,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Gram,3737.0,3934.8
188605,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Groundnut,9670.0,21786.9
188606,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Horse-gram,5855.0,2489.1
188607,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Jowar,26466.0,22995.2
188608,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Maize,28503.0,137043.6
188609,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Moong(Green Gram),3608.0,1764.9
188610,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Onion,3044.0,26526.5
188611,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Ragi,3.0,9.8
188612,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Sugarcane,6378.0,810536.0
188613,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Sunflower,1710.0,1219.8
188614,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Tapioca,1294.0,46616.2
188615,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Tobacco,320.0,272.9
188616,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Turmeric,1278.0,6456.1
188617,Tamil Nadu,TIRUPPUR,2008,Whole Year ,Urad,1780.0,3146.2
188663,Tamil Nadu,TIRUPPUR,2011,Kharif     ,Wheat,2.0,2.208849206349206
188672,Tamil Nadu,TIRUPPUR,2011,Whole Year ,Black pepper,1.0,2.619469149505983
188725,Tamil Nadu,TIRUPPUR,2013,Whole Year ,Black pepper,1.0,2.619469149505983
188965,Tamil Nadu,TIRUVANNAMALAI,2004,Kharif     ,Niger seed,908.0,484.9
188991,Tamil Nadu,TIRUVANNAMALAI,2005,Kharif     ,Maize,237.0,711.0
188998,Tamil Nadu,TIRUVANNAMALAI,2005,Kharif     ,Soyabean,1.0,1.0
189004,Tamil Nadu,TIRUVANNAMALAI,2005,Whole Year ,Cardamom,1.0,2.619469149505983
189036,Tamil Nadu,TIRUVANNAMALAI,2006,Whole Year ,Rapeseed &Mustard,2.0,2.9706905538155537
189190,Tamil Nadu,TIRUVANNAMALAI,2012,Rabi       ,Gram,1.0,1.1594047619047616
189221,Tamil Nadu,TIRUVANNAMALAI,2013,Whole Year ,Cashewnut,1.0,2990.0
189494,Tamil Nadu,TUTICORIN,2005,Kharif     ,Maize,6884.0,13850.4
189501,Tamil Nadu,TUTICORIN,2005,Kharif     ,Soyabean,68.0,75.86666666666666
189608,Tamil Nadu,TUTICORIN,2009,Whole Year ,Horse-gram,1.0,2.619469149505983
189625,Tamil Nadu,TUTICORIN,2010,Kharif     ,Horse-gram,1.0,1.0
189664,Tamil Nadu,TUTICORIN,2012,Kharif     ,Castor seed,154.0,54.9
189679,Tamil Nadu,TUTICORIN,2013,Kharif     ,Maize,26.0,143.7
189974,Tamil Nadu,VELLORE,2005,Kharif     ,Maize,273.0,635.2
189976,Tamil Nadu,VELLORE,2005,Kharif     ,Niger seed,90.0,179.8
189980,Tamil Nadu,VELLORE,2005,Kharif     ,Sannhamp,6.0,4.715
189983,Tamil Nadu,VELLORE,2005,Kharif     ,Soyabean,11.0,11.033333333333333
189986,Tamil Nadu,VELLORE,2005,Rabi       ,Gram,1.0,1.1594047619047616
189990,Tamil Nadu,VELLORE,2005,Whole Year ,Black pepper,1.0,2.619469149505983
190003,Tamil Nadu,VELLORE,2006,Rabi       ,Wheat,4.0,4.846666666666667
190008,Tamil Nadu,VELLORE,2006,Whole Year ,Black pepper,1.0,2.619469149505983
190009,Tamil Nadu,VELLORE,2006,Whole Year ,Cardamom,2.0,2.9706905538155537
190025,Tamil Nadu,VELLORE,2006,Whole Year ,Rapeseed &Mustard,2.0,2.9706905538155537
190039,Tamil Nadu,VELLORE,2007,Whole Year ,Black pepper,1.0,2.619469149505983
190072,Tamil Nadu,VELLORE,2008,Whole Year ,Black pepper,1.0,2.619469149505983
190103,Tamil Nadu,VELLORE,2009,Whole Year ,Cardamom,4.0,3.4058370757501706
190146,Tamil Nadu,VELLORE,2011,Kharif     ,Jute,1.0,8.299615384615384
190150,Tamil Nadu,VELLORE,2011,Kharif     ,Wheat,15.0,27.40047619047619
190161,Tamil Nadu,VELLORE,2011,Whole Year ,Cardamom,5.0,3.46937134502924
190216,Tamil Nadu,VELLORE,2013,Whole Year ,Cardamom,7.0,19.750694097242253
190491,Tamil Nadu,VILLUPURAM,2005,Kharif     ,Maize,1377.0,5401.9
190525,Tamil Nadu,VILLUPURAM,2006,Whole Year ,Gram,2.0,2.9706905538155537
190533,Tamil Nadu,VILLUPURAM,2006,Whole Year ,Rapeseed &Mustard,1.0,2.619469149505983
190605,Tamil Nadu,VILLUPURAM,2009,Whole Year ,Cardamom,1.0,2.619469149505983
190912,Tamil Nadu,VIRUDHUNAGAR,2003,Whole Year ,Arecanut,1.0,1.6346489898989898
190984,Tamil Nadu,VIRUDHUNAGAR,2005,Kharif     ,Maize,11186.0,38002.5
191457,Telangana ,ADILABAD,2003,Kharif     ,Small millets,2.0,1.2724825174825174
191473,Telangana ,ADILABAD,2003,Rabi       ,other oilseeds,329.0,136.9
191538,Telangana ,ADILABAD,2004,Whole Year ,Garlic,138.0,279.9
191576,Telangana ,ADILABAD,2005,Whole Year ,Garlic,165.0,2384.8
191632,Telangana ,ADILABAD,2007,Kharif     ,Sesamum,1000.0,195.66666666666669
191917,Telangana ,KARIMNAGAR,1998,Rabi       ,Other  Rabi pulses,200.0,94.7
191920,Telangana ,KARIMNAGAR,1998,Rabi       ,Sunflower,100.0,98.20519480519481
191921,Telangana ,KARIMNAGAR,1998,Rabi       ,Urad,100.0,65.9
191958,Telangana ,KARIMNAGAR,2000,Kharif     ,Horse-gram,1.0,1.0
191981,Telangana ,KARIMNAGAR,2000,Rabi       ,Rapeseed &Mustard,1.0,0.951
191986,Telangana ,KARIMNAGAR,2000,Whole Year ,Banana,1.0,21.4
192023,Telangana ,KARIMNAGAR,2001,Whole Year ,Banana,1.0,21.4
